transaction_id,customer_id,amount,payment_method,transaction_status,failure_reason,retry_count,previous_success_rate,customer_value,checkout_duration,days_overdue,revenue_at_risk,recovered
TX02485,CUST0793,14613.93,Card,Success,Network_Error,1,0.53,Medium,237.4,28,0.0,1
TX02486,CUST0253,24085.33,Wallet,Abandoned,Timeout,0,0.39,Medium,178.7,10,24085.33,0
TX02487,CUST0822,48647.64,Wallet,Success,Timeout,3,0.51,Low,599.1,23,0.0,1
TX02488,CUST1313,442.45,UPI,Success,Bank_Decline,0,0.62,High,53.4,5,0.0,1
TX02489,CUST0164,20751.38,NetBanking,Failed,Timeout,3,0.62,Medium,389.3,8,20751.38,0
TX02490,CUST0095,5202.79,Card,Failed,Authentication_Failed,1,0.81,Low,112.9,21,5202.79,0
TX02491,CUST0833,25556.07,Card,Success,None,2,0.49,Low,505.3,13,0.0,1
TX02492,CUST1134,1428.56,Card,Subscription_Failed,Timeout,0,0.77,Medium,549.4,18,1428.56,0
TX02493,CUST0336,20463.54,Wallet,Success,None,3,0.66,Low,246.9,24,0.0,1
TX02494,CUST0822,11190.81,Card,Success,Bank_Decline,3,0.97,High,495.9,25,0.0,1
TX02495,CUST0238,26758.76,NetBanking,Success,Insufficient_Funds,3,0.51,Low,157.4,30,0.0,1
TX02496,CUST0381,49800.48,NetBanking,Success,Network_Error,1,0.92,Low,92.6,20,0.0,1
TX02497,CUST1460,40066.7,UPI,Success,Network_Error,1,0.86,High,196.4,5,0.0,1
TX02498,CUST0899,42312.98,Card,Success,Authentication_Failed,2,0.71,High,211.6,19,0.0,1
TX02499,CUST0483,31836.2,Wallet,Abandoned,Bank_Decline,1,0.72,Low,244.4,18,31836.2,0
TX02500,CUST0902,2269.68,UPI,Success,Bank_Decline,0,0.27,Medium,230.0,9,0.0,1
TX02501,CUST1049,10498.52,NetBanking,Failed,Bank_Decline,1,0.96,Low,252.6,13,10498.52,0
TX02502,CUST1141,46268.21,Card,Success,Network_Error,3,0.29,Medium,428.9,4,0.0,1
TX02503,CUST0482,18432.43,NetBanking,Success,Timeout,0,0.65,High,154.9,11,0.0,1
TX02504,CUST1416,5361.11,UPI,Success,Network_Error,1,0.46,Low,21.0,18,0.0,1
TX02505,CUST0917,35179.79,NetBanking,Abandoned,Network_Error,0,0.54,Low,298.9,28,35179.79,0
TX02506,CUST0994,15112.99,Card,Failed,Network_Error,0,0.69,Low,274.5,1,15112.99,0
TX02507,CUST0964,13589.07,Card,Abandoned,Timeout,1,0.93,Low,45.4,14,13589.07,0
TX02508,CUST0537,49899.28,UPI,Success,Insufficient_Funds,0,0.57,Low,88.9,5,0.0,1
TX02509,CUST1103,42935.32,Card,Abandoned,Authentication_Failed,3,0.99,Medium,310.9,29,42935.32,0
TX02510,CUST1197,20515.3,NetBanking,Failed,Insufficient_Funds,3,0.67,Low,148.5,7,20515.3,0
TX02511,CUST1036,49017.01,NetBanking,Success,Insufficient_Funds,1,0.33,Low,527.8,13,0.0,1
TX02512,CUST0128,32575.64,Wallet,Success,Network_Error,1,0.35,Medium,112.2,2,0.0,1
TX02513,CUST0092,37152.72,Wallet,Success,Insufficient_Funds,3,0.77,Low,21.9,5,0.0,1
TX02514,CUST0543,1769.35,Wallet,Failed,Network_Error,1,0.24,Low,274.1,10,1769.35,0
TX02515,CUST0846,6255.94,NetBanking,Success,Network_Error,3,0.58,Low,591.8,29,0.0,1
TX02516,CUST0989,31727.64,NetBanking,Failed,Authentication_Failed,0,0.32,Medium,384.0,8,31727.64,0
TX02517,CUST0447,44971.39,UPI,Success,Bank_Decline,1,0.55,Low,218.9,30,0.0,1
TX02518,CUST0390,31262.44,Wallet,Success,Network_Error,2,0.8,Medium,20.0,29,0.0,1
TX02519,CUST0672,6874.44,NetBanking,Success,Insufficient_Funds,3,0.57,Low,296.1,16,0.0,1
TX02520,CUST0043,5964.85,UPI,Failed,Authentication_Failed,3,0.33,Medium,131.8,18,5964.85,0
TX02521,CUST0254,42240.46,NetBanking,Success,None,0,0.4,Medium,392.2,28,0.0,1
TX02522,CUST1154,7137.26,UPI,Success,None,2,0.49,Medium,354.0,1,0.0,1
TX02523,CUST1084,26107.55,Wallet,Abandoned,None,2,0.26,Low,166.5,27,26107.55,0
TX02524,CUST0663,2048.24,Wallet,Success,Insufficient_Funds,2,0.67,Low,50.6,7,0.0,1
TX02525,CUST0467,4217.35,Wallet,Success,Bank_Decline,3,0.69,High,455.5,24,0.0,1
TX02526,CUST0287,33682.94,NetBanking,Success,Timeout,3,0.25,Low,355.4,9,0.0,1
TX02527,CUST1011,34521.23,NetBanking,Success,Bank_Decline,2,0.52,Low,506.9,21,0.0,1
TX02528,CUST1491,17205.18,UPI,Success,Authentication_Failed,1,0.53,Medium,163.3,2,0.0,1
TX02529,CUST0778,10937.37,Card,Success,Bank_Decline,2,0.47,Medium,395.2,9,0.0,1
TX02530,CUST0345,40722.77,Card,Success,None,0,0.65,Low,80.0,23,0.0,1
TX02531,CUST0642,11011.74,Wallet,Success,Bank_Decline,2,0.48,Medium,182.2,25,0.0,1
TX02532,CUST0382,27192.95,Card,Overdue,Authentication_Failed,2,0.53,Medium,397.4,30,27192.95,0
TX02533,CUST0690,48416.8,Wallet,Success,Authentication_Failed,2,0.84,Low,497.1,22,0.0,1
TX02534,CUST1277,7563.05,UPI,Success,None,1,0.33,Medium,199.3,29,0.0,1
TX02535,CUST1080,47055.64,Card,Success,Insufficient_Funds,2,0.7,Medium,481.3,1,0.0,1
TX02536,CUST1487,9308.07,Card,Success,Network_Error,2,0.6,High,409.9,26,0.0,1
TX02537,CUST0457,28458.67,Wallet,Subscription_Failed,Timeout,3,0.44,Low,215.7,6,28458.67,0
TX02538,CUST0983,18974.98,UPI,Failed,Timeout,2,0.78,Medium,527.1,0,18974.98,0
TX02539,CUST0083,48253.44,Card,Success,None,0,0.64,Low,310.4,23,0.0,1
TX02540,CUST1123,13822.39,Card,Abandoned,Timeout,3,0.58,Low,392.5,11,13822.39,0
TX02541,CUST0149,20102.97,Card,Success,Bank_Decline,1,0.73,Medium,302.4,4,0.0,1
TX02542,CUST1353,49146.43,UPI,Overdue,Authentication_Failed,3,0.84,Low,277.1,8,49146.43,0
TX02543,CUST1180,26916.23,UPI,Subscription_Failed,Authentication_Failed,1,0.98,Low,510.3,11,26916.23,0
TX02544,CUST0190,25230.98,Card,Failed,None,1,0.7,Low,183.9,10,25230.98,0
TX02545,CUST0883,13037.37,Wallet,Success,Authentication_Failed,0,0.9,Low,31.6,11,0.0,1
TX02546,CUST0263,35127.91,Wallet,Success,Network_Error,2,0.2,Low,529.1,2,0.0,1
TX02547,CUST1104,915.77,Card,Success,Authentication_Failed,0,0.62,Low,496.8,11,0.0,1
TX02548,CUST0400,2665.73,UPI,Success,Authentication_Failed,3,0.37,Medium,226.3,22,0.0,1
TX02549,CUST0764,30048.06,Card,Success,Bank_Decline,1,0.28,Low,119.4,23,0.0,1
TX02550,CUST0609,17215.39,UPI,Overdue,Insufficient_Funds,3,0.63,Medium,408.6,0,17215.39,0
TX02551,CUST1284,47675.16,Card,Success,Timeout,1,0.8,High,56.5,29,0.0,1
TX02552,CUST0785,45178.9,UPI,Failed,Bank_Decline,3,0.53,Low,260.0,5,45178.9,0
TX02553,CUST0101,35742.57,NetBanking,Failed,Bank_Decline,1,0.74,Medium,60.7,29,35742.57,0
TX02554,CUST1383,40943.65,Wallet,Subscription_Failed,Bank_Decline,0,0.59,Medium,362.8,10,40943.65,0
TX02555,CUST1404,33433.13,NetBanking,Success,Timeout,1,0.55,Medium,26.1,1,0.0,1
TX02556,CUST0820,6453.99,Wallet,Success,None,2,0.43,Low,381.3,7,0.0,1
TX02557,CUST1245,38324.06,UPI,Abandoned,Bank_Decline,0,0.51,Medium,407.2,21,38324.06,1
TX02558,CUST0820,10667.56,NetBanking,Abandoned,Insufficient_Funds,2,0.48,Low,297.4,10,10667.56,0
TX02559,CUST0420,16307.45,Wallet,Subscription_Failed,None,3,0.72,Low,113.3,30,16307.45,0
TX02560,CUST0124,40997.86,Card,Failed,Authentication_Failed,3,0.29,Medium,69.8,26,40997.86,0
TX02561,CUST0422,26918.98,UPI,Success,Insufficient_Funds,1,0.27,Low,194.8,11,0.0,1
TX02562,CUST1255,43025.05,UPI,Success,None,1,0.73,Medium,284.5,18,0.0,1
TX02563,CUST1087,10809.16,Card,Success,Authentication_Failed,3,0.64,Medium,388.9,19,0.0,1
TX02564,CUST0768,30467.37,Card,Failed,Authentication_Failed,0,0.54,Medium,10.7,22,30467.37,0
TX02565,CUST0483,4372.79,Wallet,Failed,Bank_Decline,2,0.32,Low,429.5,8,4372.79,0
TX02566,CUST0519,32224.44,UPI,Failed,Bank_Decline,3,0.53,High,430.5,10,32224.44,0
TX02567,CUST0155,38174.2,Wallet,Overdue,Timeout,0,0.83,Medium,272.3,25,38174.2,1
TX02568,CUST0092,29329.56,Card,Failed,Network_Error,2,0.91,Low,212.6,17,29329.56,1
TX02569,CUST0982,13458.33,UPI,Success,Insufficient_Funds,1,0.76,Low,507.0,8,0.0,1
TX02570,CUST0455,1760.86,Card,Success,Timeout,0,0.25,Medium,472.9,14,0.0,1
TX02571,CUST0598,6148.55,Wallet,Subscription_Failed,Timeout,0,0.74,High,590.1,21,6148.55,1
TX02572,CUST0510,31190.69,Wallet,Success,Insufficient_Funds,3,0.39,Medium,229.4,17,0.0,1
TX02573,CUST1207,46734.13,Wallet,Success,None,2,0.45,Medium,545.0,7,0.0,1
TX02574,CUST0386,10485.41,UPI,Success,Insufficient_Funds,3,0.36,Low,61.6,3,0.0,1
TX02575,CUST0405,36804.3,Card,Success,Authentication_Failed,1,0.82,Low,252.8,26,0.0,1
TX02576,CUST0246,43349.26,Card,Success,Network_Error,1,0.72,Low,284.6,12,0.0,1
TX02577,CUST0742,26139.93,Wallet,Overdue,None,2,0.69,Medium,270.1,14,26139.93,1
TX02578,CUST0661,33529.44,Wallet,Overdue,Bank_Decline,2,0.73,Low,378.8,7,33529.44,0
TX02579,CUST0650,40787.76,Wallet,Overdue,Network_Error,2,0.39,Low,110.4,15,40787.76,0
TX02580,CUST1495,13181.62,Wallet,Success,Network_Error,3,0.56,Low,521.2,10,0.0,1
TX02581,CUST1447,14985.4,NetBanking,Overdue,Bank_Decline,2,0.71,High,335.5,22,14985.4,0
TX02582,CUST0901,231.25,NetBanking,Overdue,Network_Error,2,0.71,Medium,543.5,22,231.25,0
TX02583,CUST0065,48162.09,NetBanking,Overdue,None,3,0.83,Low,11.6,26,48162.09,1
TX02584,CUST1037,45893.74,Wallet,Failed,None,1,0.43,High,381.7,12,45893.74,0
TX02585,CUST0213,38275.5,Wallet,Failed,None,1,0.82,Low,253.4,29,38275.5,1
TX02586,CUST0242,4137.99,Card,Success,Timeout,0,0.55,Low,308.0,6,0.0,1
TX02587,CUST0493,22485.64,UPI,Subscription_Failed,Timeout,1,0.74,Low,448.8,17,22485.64,1
TX02588,CUST1237,5274.21,Card,Success,None,2,0.56,Low,144.0,7,0.0,1
TX02589,CUST0338,992.83,NetBanking,Success,Bank_Decline,1,0.96,Low,130.9,1,0.0,1
TX02590,CUST0173,30885.91,Card,Overdue,Bank_Decline,3,0.34,Medium,424.8,2,30885.91,0
TX02591,CUST0672,48049.3,Wallet,Success,Insufficient_Funds,1,0.74,Medium,317.6,9,0.0,1
TX02592,CUST0164,45162.83,NetBanking,Success,Insufficient_Funds,1,0.66,Medium,147.8,6,0.0,1
TX02593,CUST0465,34898.39,NetBanking,Overdue,None,0,0.34,Medium,295.6,22,34898.39,1
TX02594,CUST0995,5012.7,UPI,Overdue,Network_Error,0,0.25,Medium,281.1,27,5012.7,0
TX02595,CUST0497,13853.37,UPI,Success,Network_Error,2,0.84,Low,418.0,6,0.0,1
TX02596,CUST0700,16138.82,NetBanking,Subscription_Failed,Bank_Decline,3,0.33,Medium,11.6,3,16138.82,1
TX02597,CUST0395,38204.87,NetBanking,Success,Network_Error,2,0.35,Medium,356.2,20,0.0,1
TX02598,CUST0703,40152.01,Card,Success,Authentication_Failed,3,0.98,High,367.4,22,0.0,1
TX02599,CUST0308,19378.28,NetBanking,Success,Timeout,3,0.77,Low,449.9,7,0.0,1
TX02600,CUST0183,21010.62,Wallet,Success,Network_Error,0,0.4,Low,534.6,18,0.0,1
TX02601,CUST0629,2416.55,Card,Success,Network_Error,1,0.67,Medium,269.7,21,0.0,1
TX02602,CUST0510,14599.01,Wallet,Success,Insufficient_Funds,1,0.63,Medium,212.1,11,0.0,1
TX02603,CUST0546,22674.0,Wallet,Subscription_Failed,Authentication_Failed,0,0.88,Low,70.4,24,22674.0,1
TX02604,CUST0624,6025.76,Wallet,Failed,Network_Error,2,0.78,Medium,208.7,9,6025.76,0
TX02605,CUST0594,22772.72,NetBanking,Subscription_Failed,Timeout,1,0.87,Low,50.4,13,22772.72,0
TX02606,CUST0744,42688.16,UPI,Failed,Network_Error,2,0.37,High,483.7,26,42688.16,0
TX02607,CUST1251,29149.79,UPI,Success,Bank_Decline,1,0.71,Low,486.1,11,0.0,1
TX02608,CUST1460,4130.71,Wallet,Overdue,Authentication_Failed,2,0.23,Low,256.2,20,4130.71,0
TX02609,CUST1446,9745.23,NetBanking,Subscription_Failed,Network_Error,3,0.26,Low,163.2,19,9745.23,0
TX02610,CUST0554,23832.31,Card,Success,Authentication_Failed,3,0.77,Low,79.6,24,0.0,1
TX02611,CUST0021,18202.06,Wallet,Success,Network_Error,1,0.22,Low,512.2,3,0.0,1
TX02612,CUST0554,18064.61,Card,Failed,Timeout,2,0.66,Medium,527.7,18,18064.61,0
TX02613,CUST0397,26557.52,Card,Failed,Timeout,2,0.87,High,167.1,28,26557.52,0
TX02614,CUST0625,29302.92,NetBanking,Subscription_Failed,Authentication_Failed,3,0.5,Low,376.8,6,29302.92,0
TX02615,CUST0105,39883.71,NetBanking,Success,None,2,0.24,Medium,162.6,20,0.0,1
TX02616,CUST0192,17180.13,UPI,Success,Insufficient_Funds,0,0.77,Low,142.8,0,0.0,1
TX02617,CUST0017,40312.22,UPI,Failed,Insufficient_Funds,2,0.94,Low,22.5,7,40312.22,0
TX02618,CUST1144,17062.84,NetBanking,Failed,Bank_Decline,3,0.77,Low,350.5,10,17062.84,0
TX02619,CUST0393,2960.56,Wallet,Success,None,0,0.66,Low,98.5,0,0.0,1
TX02620,CUST0425,27798.55,UPI,Success,Insufficient_Funds,0,0.38,Medium,17.3,24,0.0,1
TX02621,CUST0129,29477.54,Card,Failed,Authentication_Failed,2,0.21,Low,71.9,0,29477.54,0
TX02622,CUST1154,46740.1,Wallet,Abandoned,Insufficient_Funds,3,0.76,High,195.1,3,46740.1,0
TX02623,CUST0572,36357.85,Card,Success,Bank_Decline,3,0.38,Medium,404.8,25,0.0,1
TX02624,CUST0029,45905.08,NetBanking,Success,Network_Error,3,0.89,Medium,129.5,3,0.0,1
TX02625,CUST1121,45435.69,Card,Abandoned,Insufficient_Funds,0,0.57,High,533.7,10,45435.69,0
TX02626,CUST1034,30307.79,Wallet,Overdue,Authentication_Failed,3,0.62,High,180.2,29,30307.79,0
TX02627,CUST0242,26482.55,NetBanking,Success,Authentication_Failed,0,0.8,Medium,205.4,24,0.0,1
TX02628,CUST0232,27960.56,Wallet,Success,Bank_Decline,0,0.82,Low,138.6,0,0.0,1
TX02629,CUST0789,48920.87,Card,Overdue,Bank_Decline,1,0.71,Low,159.7,9,48920.87,0
TX02630,CUST1308,38703.75,Wallet,Success,Timeout,2,0.95,Medium,53.7,28,0.0,1
TX02631,CUST0715,5492.04,NetBanking,Failed,Timeout,3,0.99,Medium,183.9,24,5492.04,1
TX02632,CUST0759,38965.73,Card,Failed,Timeout,0,0.96,High,517.2,3,38965.73,0
TX02633,CUST0802,8692.79,Card,Success,Network_Error,2,0.86,Low,416.2,22,0.0,1
TX02634,CUST0776,22478.06,UPI,Failed,Authentication_Failed,0,0.76,Low,526.4,24,22478.06,0
TX02635,CUST0726,10680.89,UPI,Failed,Timeout,2,0.73,Low,71.9,26,10680.89,1
TX02636,CUST0200,34541.24,Wallet,Failed,Authentication_Failed,0,0.28,Medium,278.8,6,34541.24,0
TX02637,CUST0945,43890.02,UPI,Success,Bank_Decline,3,0.42,Low,145.3,1,0.0,1
TX02638,CUST0079,14660.02,UPI,Overdue,Network_Error,1,0.2,Low,435.5,21,14660.02,0
TX02639,CUST0956,4284.13,UPI,Success,Bank_Decline,1,0.31,Low,582.4,12,0.0,1
TX02640,CUST0856,15064.96,UPI,Failed,Authentication_Failed,1,0.55,Low,491.1,21,15064.96,0
TX02641,CUST1197,33683.62,NetBanking,Subscription_Failed,None,0,0.32,Low,30.8,18,33683.62,0
TX02642,CUST0467,16572.25,NetBanking,Success,None,2,0.92,Medium,196.8,3,0.0,1
TX02643,CUST0581,14049.99,UPI,Abandoned,Timeout,3,0.84,Low,26.9,5,14049.99,0
TX02644,CUST1440,9384.87,Wallet,Overdue,None,3,0.26,Medium,33.7,26,9384.87,0
TX02645,CUST0940,24976.32,NetBanking,Success,Bank_Decline,0,0.4,High,56.9,21,0.0,1
TX02646,CUST0449,13942.25,UPI,Success,None,1,0.86,High,173.0,16,0.0,1
TX02647,CUST0087,36604.32,NetBanking,Subscription_Failed,Insufficient_Funds,0,0.84,Medium,189.5,25,36604.32,1
TX02648,CUST0101,4015.8,Card,Success,Network_Error,2,0.96,Medium,246.3,23,0.0,1
TX02649,CUST1032,33268.85,NetBanking,Success,Authentication_Failed,1,1.0,Low,248.9,8,0.0,1
TX02650,CUST0845,12030.49,NetBanking,Subscription_Failed,Timeout,0,0.98,High,465.1,1,12030.49,1
TX02651,CUST1224,24566.11,Wallet,Abandoned,Bank_Decline,2,0.53,Low,93.4,19,24566.11,0
TX02652,CUST0087,14447.28,NetBanking,Overdue,Network_Error,1,0.4,Low,103.1,26,14447.28,0
TX02653,CUST0043,36193.88,Wallet,Success,Timeout,3,0.81,Low,379.7,5,0.0,1
TX02654,CUST1409,47276.29,Card,Success,Bank_Decline,2,0.44,Low,347.3,17,0.0,1
TX02655,CUST1459,45870.42,UPI,Success,None,3,0.85,Low,100.9,26,0.0,1
TX02656,CUST0408,29254.63,Wallet,Failed,Authentication_Failed,2,0.63,Medium,512.8,22,29254.63,0
TX02657,CUST0664,23237.99,NetBanking,Failed,Insufficient_Funds,1,0.84,Medium,204.1,21,23237.99,0
TX02658,CUST1041,40951.37,NetBanking,Success,Insufficient_Funds,0,0.42,Medium,226.5,23,0.0,1
TX02659,CUST0148,34229.65,Wallet,Success,None,0,0.61,Low,258.1,14,0.0,1
TX02660,CUST0277,9341.49,Card,Failed,Authentication_Failed,0,0.65,Medium,200.4,22,9341.49,0
TX02661,CUST0232,41081.78,UPI,Failed,Network_Error,0,0.95,Low,338.9,15,41081.78,1
TX02662,CUST0366,21558.44,NetBanking,Success,Authentication_Failed,2,0.41,Low,239.3,25,0.0,1
TX02663,CUST1252,9611.49,Card,Subscription_Failed,None,0,0.95,Medium,163.1,0,9611.49,0
TX02664,CUST0436,14233.51,UPI,Success,Bank_Decline,0,0.84,High,543.6,9,0.0,1
TX02665,CUST0399,13522.85,UPI,Abandoned,Network_Error,2,0.78,Low,191.9,9,13522.85,0
TX02666,CUST1235,26056.51,NetBanking,Subscription_Failed,Insufficient_Funds,2,0.83,Medium,422.1,20,26056.51,0
TX02667,CUST1415,11871.63,Wallet,Failed,None,1,0.68,Medium,214.9,5,11871.63,1
TX02668,CUST0499,6353.61,NetBanking,Success,Bank_Decline,2,0.4,High,266.8,29,0.0,1
TX02669,CUST0540,6359.8,NetBanking,Success,None,3,0.35,Low,149.2,22,0.0,1
TX02670,CUST0563,29247.15,NetBanking,Subscription_Failed,Timeout,1,0.89,Low,453.9,3,29247.15,0
TX02671,CUST0442,36791.01,Card,Success,Timeout,1,0.78,Low,444.9,13,0.0,1
TX02672,CUST1285,16212.34,Wallet,Abandoned,Timeout,0,0.37,Low,23.1,24,16212.34,0
TX02673,CUST0773,1925.61,Card,Overdue,Insufficient_Funds,0,0.69,Low,45.5,16,1925.61,0
TX02674,CUST0350,6535.8,NetBanking,Overdue,Authentication_Failed,3,0.56,High,554.2,2,6535.8,1
TX02675,CUST1376,45751.79,Wallet,Success,Network_Error,0,0.33,Low,534.4,25,0.0,1
TX02676,CUST0520,24778.47,UPI,Abandoned,Insufficient_Funds,2,0.63,High,308.6,1,24778.47,0
TX02677,CUST1344,22787.93,Wallet,Overdue,Bank_Decline,2,0.43,Low,301.1,29,22787.93,0
TX02678,CUST0138,2094.85,NetBanking,Success,Bank_Decline,0,0.28,High,489.3,17,0.0,1
TX02679,CUST0992,36486.12,Wallet,Success,Timeout,0,0.57,Medium,91.7,16,0.0,1
TX02680,CUST0368,26497.79,UPI,Success,Network_Error,2,0.67,Low,395.7,12,0.0,1
TX02681,CUST1244,10263.63,UPI,Success,Timeout,1,0.24,Medium,290.8,18,0.0,1
TX02682,CUST1361,5681.67,Wallet,Subscription_Failed,Bank_Decline,3,0.52,Low,448.6,9,5681.67,0
TX02683,CUST1247,19292.72,UPI,Failed,Bank_Decline,3,0.41,Low,27.8,20,19292.72,0
TX02684,CUST0360,41890.67,Card,Subscription_Failed,Authentication_Failed,1,0.22,Low,359.7,21,41890.67,0
TX02685,CUST0921,43291.67,Wallet,Abandoned,Authentication_Failed,3,0.3,Low,338.5,23,43291.67,0
TX02686,CUST0329,30221.75,UPI,Failed,Authentication_Failed,0,0.31,Medium,506.1,3,30221.75,1
TX02687,CUST0962,36431.31,UPI,Failed,Timeout,0,0.35,Medium,409.3,16,36431.31,1
TX02688,CUST0463,5934.76,Wallet,Success,None,0,0.84,Low,529.3,27,0.0,1
TX02689,CUST0946,29488.68,Card,Subscription_Failed,Network_Error,3,0.55,High,533.5,15,29488.68,0
TX02690,CUST0963,33414.89,Wallet,Success,Authentication_Failed,1,0.32,High,250.8,24,0.0,1
TX02691,CUST1406,10195.5,UPI,Failed,Insufficient_Funds,0,0.28,Low,91.1,18,10195.5,0
TX02692,CUST0836,44031.71,Wallet,Success,Authentication_Failed,1,0.44,Low,381.9,23,0.0,1
TX02693,CUST0169,9910.84,UPI,Overdue,Timeout,2,0.84,Low,525.5,13,9910.84,0
TX02694,CUST0217,15811.17,NetBanking,Subscription_Failed,Network_Error,2,0.49,Medium,54.2,19,15811.17,0
TX02695,CUST0378,31103.73,Wallet,Success,Authentication_Failed,2,0.33,Low,339.2,26,0.0,1
TX02696,CUST0119,31989.83,Wallet,Failed,Network_Error,3,0.52,Low,77.8,30,31989.83,1
TX02697,CUST0190,35029.36,UPI,Failed,Insufficient_Funds,3,0.64,Medium,25.9,14,35029.36,0
TX02698,CUST0767,5778.18,UPI,Success,Bank_Decline,0,0.22,Medium,411.0,18,0.0,1
TX02699,CUST0370,42503.33,UPI,Success,Network_Error,2,0.7,Low,412.3,2,0.0,1
TX02700,CUST0149,26735.79,UPI,Failed,None,1,0.52,High,364.4,19,26735.79,0
TX02701,CUST0652,23671.83,Wallet,Success,Authentication_Failed,3,0.21,Medium,516.9,19,0.0,1
TX02702,CUST0770,49058.66,UPI,Success,Timeout,1,0.74,Low,57.7,15,0.0,1
TX02703,CUST0374,37070.84,Wallet,Success,None,1,0.77,Medium,72.1,27,0.0,1
TX02704,CUST0781,6076.7,Card,Success,None,0,0.7,Low,520.1,30,0.0,1
TX02705,CUST0160,37875.65,Wallet,Success,Timeout,0,0.47,Low,306.9,6,0.0,1
TX02706,CUST0351,4943.4,UPI,Success,Timeout,1,0.62,Low,171.1,17,0.0,1
TX02707,CUST1312,1568.03,UPI,Success,Timeout,1,0.51,Low,445.5,7,0.0,1
TX02708,CUST1312,20300.57,Card,Success,None,1,0.76,Low,537.7,26,0.0,1
TX02709,CUST0892,49680.19,Wallet,Failed,Network_Error,1,0.67,Low,416.9,13,49680.19,0
TX02710,CUST1250,8909.22,Card,Overdue,Timeout,2,0.27,Medium,477.2,17,8909.22,0
TX02711,CUST0523,33697.69,Wallet,Success,Bank_Decline,1,0.71,Medium,176.7,0,0.0,1
TX02712,CUST0522,8835.12,UPI,Subscription_Failed,None,3,0.75,Low,180.4,23,8835.12,0
TX02713,CUST0783,36294.39,Wallet,Success,None,0,0.5,Low,519.8,30,0.0,1
TX02714,CUST0273,25366.61,UPI,Failed,None,3,0.9,Medium,372.8,19,25366.61,1
TX02715,CUST0936,34062.59,UPI,Success,Insufficient_Funds,0,0.87,Low,148.2,5,0.0,1
TX02716,CUST1426,10303.08,NetBanking,Failed,Network_Error,0,0.34,Low,319.3,12,10303.08,1
TX02717,CUST0183,37332.29,NetBanking,Failed,Network_Error,0,0.92,Low,414.7,0,37332.29,1
TX02718,CUST0488,49781.83,Wallet,Success,Timeout,3,0.55,Medium,138.9,18,0.0,1
TX02719,CUST0846,33349.39,UPI,Success,None,0,0.78,Medium,396.4,6,0.0,1
TX02720,CUST0124,24775.3,Card,Subscription_Failed,None,1,0.85,Medium,34.9,22,24775.3,0
TX02721,CUST0985,46174.06,UPI,Success,Timeout,1,0.6,Low,189.2,26,0.0,1
TX02722,CUST0790,989.42,Card,Success,Network_Error,2,0.52,Medium,407.6,23,0.0,1
TX02723,CUST0414,36550.19,Wallet,Success,Timeout,2,0.93,Low,98.1,15,0.0,1
TX02724,CUST1196,44459.58,Wallet,Success,Timeout,2,0.38,Low,141.1,13,0.0,1
TX02725,CUST1312,3271.39,Card,Success,Timeout,1,0.41,Medium,528.7,1,0.0,1
TX02726,CUST1459,22613.2,Card,Success,Timeout,3,0.49,Medium,407.8,6,0.0,1
TX02727,CUST0686,10395.03,UPI,Success,Timeout,2,0.89,Low,304.4,19,0.0,1
TX02728,CUST0113,28412.6,Wallet,Success,Authentication_Failed,1,0.95,Low,134.4,30,0.0,1
TX02729,CUST0888,32547.24,UPI,Abandoned,Authentication_Failed,0,0.38,Medium,211.4,21,32547.24,1
TX02730,CUST0122,15270.63,Card,Abandoned,None,3,0.89,High,348.9,19,15270.63,1
TX02731,CUST1246,23107.09,NetBanking,Overdue,None,3,0.41,Medium,101.6,14,23107.09,0
TX02732,CUST0039,14111.11,NetBanking,Subscription_Failed,Authentication_Failed,1,0.98,Low,294.2,24,14111.11,0
TX02733,CUST0497,18595.68,NetBanking,Subscription_Failed,Network_Error,1,0.68,Medium,251.3,13,18595.68,1
TX02734,CUST0780,8145.09,Card,Abandoned,Insufficient_Funds,0,0.21,Medium,291.2,0,8145.09,0
TX02735,CUST1257,44300.86,UPI,Failed,Network_Error,0,0.23,Medium,72.3,16,44300.86,0
TX02736,CUST0943,698.52,Wallet,Success,None,0,0.32,Low,72.8,15,0.0,1
TX02737,CUST0149,44143.98,Card,Failed,Authentication_Failed,3,0.35,Low,578.8,4,44143.98,0
TX02738,CUST1421,28669.61,NetBanking,Success,Network_Error,3,0.81,Low,587.8,20,0.0,1
TX02739,CUST1022,16716.56,UPI,Subscription_Failed,Insufficient_Funds,2,0.38,Low,261.4,26,16716.56,0
TX02740,CUST0661,36208.24,Wallet,Success,Timeout,2,0.98,Low,475.5,23,0.0,1
TX02741,CUST0302,25486.06,Wallet,Failed,Bank_Decline,2,0.71,Medium,396.9,22,25486.06,0
TX02742,CUST1384,25055.61,Card,Success,Authentication_Failed,3,0.75,Low,79.0,26,0.0,1
TX02743,CUST0238,5685.09,Card,Success,Authentication_Failed,0,0.37,Medium,185.0,2,0.0,1
TX02744,CUST0647,19597.9,Wallet,Success,Insufficient_Funds,2,0.91,Low,195.1,23,0.0,1
TX02745,CUST0663,12205.0,Wallet,Success,Timeout,0,0.73,Low,361.5,29,0.0,1
TX02746,CUST0236,981.66,NetBanking,Success,Timeout,0,0.89,Medium,352.2,19,0.0,1
TX02747,CUST0203,18132.96,Wallet,Success,Bank_Decline,0,0.97,Low,554.9,18,0.0,1
